"age","gender","marital_status","years_edu","educ_level","income_decile","religiosity","life_satisfaction","happiness","health_status","social_meetings","trust_people","value_safe","value_free","value_tradition","value_fun","attend_relig","pray_freq","social_activity","internet_use","internet_time"
22,2,6,16,620,9,0,6,6,1,5,5,1,2,3,1,6,7,4,5,120
64,2,4,12,323,NA,2,5,5,2,2,3,5,1,3,2,5,5,2,2,NA
24,2,6,16,620,10,3,9,9,1,5,4,2,4,1,1,5,6,3,5,150
54,1,4,18,720,9,8,9,8,1,6,0,1,1,1,1,6,4,2,5,200
60,2,5,18,720,9,3,5,5,3,5,2,1,4,2,4,6,6,2,5,60
29,2,NA,17,720,10,7,NA,8,2,5,5,3,1,2,2,5,2,4,5,270
81,1,5,10,323,3,0,7,5,3,6,5,3,2,3,3,7,7,3,1,NA
66,1,NA,18,720,10,4,10,9,3,4,7,3,2,3,4,5,5,3,5,150
55,1,6,11,313,2,2,3,4,4,6,4,3,2,3,4,6,7,3,1,NA
28,2,6,15,620,10,0,8,8,1,5,0,2,1,5,1,7,7,4,5,900
47,2,NA,17,620,NA,6,9,8,1,6,5,1,1,2,1,5,5,4,5,150
43,1,NA,18,720,10,3,10,8,1,3,3,3,3,4,4,6,5,2,5,240
54,2,NA,13,610,NA,5,7,7,2,7,5,1,2,1,1,5,4,3,5,720
65,2,NA,11,313,7,6,10,7,1,7,0,2,1,1,2,4,1,4,5,240
29,1,6,12,323,9,3,7,7,1,5,6,2,1,1,1,4,4,3,3,NA
38,2,NA,12,313,7,5,8,8,1,6,6,1,1,5,1,6,7,4,3,NA
54,1,NA,12,323,5,2,8,9,3,7,4,1,2,4,1,5,6,3,5,150
37,2,6,12,323,6,8,5,5,2,6,3,1,1,2,2,4,1,3,5,90
19,1,6,12,323,NA,3,5,5,2,7,3,3,2,2,2,5,7,4,5,270
79,2,NA,18,313,6,4,9,9,2,5,3,2,3,2,2,5,5,3,2,NA
59,2,NA,17,720,9,2,7,7,1,7,3,2,2,1,2,6,6,5,5,180
36,1,6,16,620,NA,5,8,8,2,7,5,1,1,1,1,5,5,3,5,720
38,1,5,11,323,NA,8,6,6,2,4,3,3,3,2,5,3,1,2,2,NA
51,1,NA,12,323,7,3,7,7,2,4,5,1,3,3,4,6,6,3,5,20
54,2,6,13,610,NA,0,4,3,2,2,3,4,2,3,3,5,7,2,5,180
73,2,NA,17,720,8,0,6,6,3,3,5,3,1,3,4,6,6,3,4,60
53,1,NA,17,720,10,6,7,7,3,2,3,1,2,2,2,6,6,1,5,600
58,1,NA,17,720,5,5,8,10,2,6,4,1,1,2,3,5,5,3,5,180
46,2,4,17,720,NA,1,8,9,2,5,3,5,2,2,2,6,6,3,5,480
53,2,NA,27,720,7,6,10,7,1,5,3,3,2,2,3,4,2,3,5,480
31,1,6,12,323,7,0,5,6,1,5,5,3,1,2,1,5,7,3,4,150
49,1,4,11,323,2,0,1,2,2,2,1,3,1,3,2,7,7,1,4,60
39,1,6,16,620,NA,5,7,7,1,6,5,2,2,3,1,5,5,3,5,840
57,2,NA,7,213,1,7,2,3,4,2,5,1,3,3,5,6,2,1,1,NA
86,1,NA,4,113,2,5,7,7,2,5,8,3,3,2,5,4,1,3,1,NA
67,2,5,12,323,3,2,8,6,1,6,9,2,2,2,1,6,7,4,5,150
56,1,NA,10,323,NA,5,5,4,2,2,1,5,2,3,3,3,1,2,4,90
76,1,NA,12,323,4,8,2,5,3,5,1,3,1,1,2,4,1,3,1,NA
50,1,NA,12,323,8,6,8,8,1,7,7,3,3,2,3,5,5,3,3,NA
74,2,4,12,323,2,8,5,5,2,6,3,1,1,1,3,4,4,3,5,300
57,1,4,10,229,NA,2,3,4,3,1,2,5,2,3,2,7,7,2,1,NA
82,1,NA,13,323,NA,0,5,7,3,5,0,1,3,2,2,7,7,3,1,NA
83,1,5,11,323,6,8,8,8,3,5,7,1,2,1,2,5,3,2,2,NA
40,2,6,18,720,NA,8,10,10,1,7,3,1,1,1,1,2,1,3,5,720
40,2,4,11,313,5,1,5,4,3,2,2,5,1,2,1,7,7,2,4,120
53,2,NA,16,720,10,6,8,7,2,7,6,1,3,1,4,5,5,3,5,150
42,1,6,16,620,7,2,9,9,1,7,10,4,1,3,2,7,6,3,5,150
17,2,6,10,222,10,0,5,5,1,7,5,2,3,1,1,5,7,3,5,240
54,1,4,12,313,10,0,8,10,1,5,6,6,1,6,1,7,7,2,2,NA
52,1,NA,15,620,7,0,3,5,3,3,5,1,3,4,4,6,7,3,2,NA
56,2,6,15,620,NA,5,8,8,2,7,5,1,1,1,1,3,3,3,5,180
72,1,5,14,610,NA,5,7,8,3,4,1,1,3,2,4,6,6,2,2,NA
55,2,4,12,323,NA,7,10,8,2,7,0,1,2,1,1,3,1,3,5,180
47,2,1,12,323,7,5,5,5,2,5,7,4,4,4,4,6,3,3,5,210
65,2,NA,15,421,4,4,6,5,2,5,7,5,3,3,3,3,3,4,5,150
76,1,NA,8,222,5,5,3,5,3,2,5,1,4,1,1,7,5,NA,5,150
44,1,NA,11,313,3,6,6,6,3,6,6,2,2,1,2,4,4,4,5,360
43,2,4,11,313,8,3,5,5,2,2,3,3,3,3,4,5,5,2,5,210
19,2,6,11,229,NA,3,8,8,1,7,0,2,3,4,1,5,3,3,5,600
79,2,5,11,323,3,2,5,5,2,4,2,1,3,2,6,5,6,3,2,NA
54,1,NA,12,323,8,3,5,7,2,4,4,4,2,3,2,5,5,4,5,270
29,2,NA,12,323,7,5,10,10,1,3,5,1,1,1,1,5,5,5,5,360
66,1,4,12,421,NA,4,2,3,3,4,0,6,1,1,2,6,6,3,4,70
82,2,5,20,421,2,7,7,7,3,7,6,1,1,1,4,4,4,5,1,NA
72,2,NA,11,313,4,8,8,7,2,4,6,3,4,3,3,4,4,2,1,NA
22,1,6,8,213,NA,3,9,10,1,7,5,3,2,1,2,6,5,3,5,300
54,2,5,11,313,1,2,5,5,4,5,7,2,1,4,2,6,7,3,5,60
46,1,NA,11,313,7,5,7,6,2,3,7,2,3,2,3,5,5,3,5,85
46,1,NA,17,720,9,1,8,8,1,4,4,1,1,1,2,5,5,3,5,210
62,2,4,16,620,5,5,5,5,3,2,4,2,5,1,4,6,6,2,2,NA
53,1,4,18,323,NA,3,5,5,3,6,2,3,2,4,2,6,4,3,5,120
65,1,NA,14,421,6,1,7,6,2,7,3,5,4,4,2,6,6,4,5,120
34,2,6,7,213,6,5,3,3,1,3,0,1,4,1,2,4,3,1,1,NA
45,1,NA,12,323,8,3,7,6,2,5,1,4,3,4,4,6,5,3,5,240
34,1,6,12,313,NA,0,8,9,1,4,5,1,1,5,1,7,7,2,5,600
57,1,6,16,720,4,2,6,6,1,4,3,1,1,2,3,6,5,3,5,600
77,2,NA,12,323,5,10,5,5,3,4,6,2,3,1,4,5,5,3,5,60
78,2,5,8,213,2,7,1,NA,5,5,0,1,4,1,6,5,2,2,1,NA
21,2,6,14,313,NA,0,8,8,1,7,2,5,1,3,1,7,7,3,5,360
71,2,NA,17,720,6,5,5,5,3,6,3,3,2,3,2,5,3,3,5,120
79,1,NA,12,323,NA,8,8,7,3,7,0,3,2,2,1,5,5,4,1,NA
75,1,NA,8,222,5,4,4,4,2,5,2,2,2,1,4,2,2,4,1,NA
38,1,NA,18,720,6,5,4,5,2,5,5,3,3,3,3,6,6,3,5,180
57,1,NA,12,323,8,5,5,5,2,3,4,3,3,3,3,6,6,3,2,NA
68,2,6,18,720,8,0,6,7,2,5,4,1,1,3,4,5,7,4,5,300
78,2,5,16,720,3,3,7,4,2,2,0,2,3,2,3,6,5,1,5,240
68,2,NA,11,323,4,5,4,4,3,6,7,3,1,2,2,6,3,3,5,180
61,2,NA,10,323,6,1,5,4,4,2,5,1,4,2,5,5,5,2,2,NA
50,1,4,NA,620,5,6,4,5,3,4,5,5,4,5,3,3,3,3,2,NA
67,1,NA,8,222,6,7,4,4,3,3,4,2,4,2,3,4,4,2,1,NA
60,1,4,8,213,NA,0,3,4,3,6,0,3,4,4,3,6,6,3,4,180
50,2,4,16,720,8,0,6,6,2,3,5,2,3,4,4,7,7,2,5,240
21,2,6,12,323,9,1,5,6,1,6,4,4,3,2,1,5,6,4,5,180
56,2,4,16,720,7,5,5,5,2,5,2,1,4,1,5,4,4,3,4,180
60,2,NA,18,323,NA,5,6,4,3,4,5,1,4,1,4,5,2,2,5,60
57,2,5,15,620,4,5,6,6,2,5,6,4,2,3,2,6,7,2,5,90
67,2,5,11,313,4,7,5,6,3,3,4,1,3,2,4,4,4,2,4,120
72,2,NA,12,323,7,8,4,3,3,7,7,1,1,1,1,3,2,5,5,60
74,1,5,12,323,8,0,5,5,2,6,2,2,4,2,4,7,7,4,1,NA
73,1,NA,11,313,5,1,5,5,2,4,5,2,2,5,3,6,7,3,4,20
46,1,6,15,610,10,0,10,10,1,7,1,2,1,4,1,7,7,5,5,270
84,2,5,7,213,2,5,5,4,4,2,2,2,4,1,6,3,3,2,1,NA
35,1,6,18,720,10,5,8,8,1,7,3,1,1,2,1,5,5,3,5,600
19,1,6,11,222,NA,0,10,10,1,7,3,1,1,1,1,7,7,3,5,840
55,1,NA,NA,620,8,6,4,6,2,4,4,2,2,3,4,6,6,2,5,270
57,2,6,16,610,2,0,0,3,3,7,3,1,1,2,3,7,7,4,5,60
45,2,NA,18,323,6,6,5,5,2,5,5,3,2,3,4,4,4,2,5,180
70,2,NA,15,620,4,6,8,9,3,6,6,1,2,2,3,3,3,3,4,180
44,1,NA,16,720,8,2,5,6,1,4,5,4,2,4,2,6,2,3,5,540
52,2,NA,11,313,8,5,5,7,1,3,6,1,4,1,5,4,4,3,3,NA
76,1,NA,17,720,8,1,7,7,2,5,3,1,2,2,2,6,7,3,3,NA
66,1,NA,4,113,NA,5,5,7,4,7,8,3,3,1,4,3,3,5,1,NA
33,2,6,16,720,4,6,7,8,3,5,6,2,2,2,2,5,5,3,5,180
33,1,6,12,313,NA,0,8,8,1,7,0,1,1,1,1,7,7,3,5,600
56,1,NA,18,800,10,0,8,8,2,4,7,1,1,2,1,5,5,3,4,120
44,2,NA,8,213,8,7,5,6,1,4,10,1,1,1,1,5,2,3,5,150
25,1,6,16,620,8,2,6,6,2,5,5,2,2,3,2,6,6,3,4,510
87,2,5,14,610,3,5,NA,2,3,2,2,6,5,2,3,7,7,1,1,NA
46,1,NA,12,323,NA,0,7,8,2,4,3,3,3,5,5,7,7,3,5,90
43,2,6,11,313,NA,10,10,10,2,7,0,2,2,1,1,2,1,3,5,180
58,1,5,12,323,10,5,7,6,2,4,2,1,1,3,3,5,4,3,5,120
48,2,6,11,323,6,5,5,6,3,4,0,3,3,3,3,6,6,NA,3,NA
30,2,6,17,720,NA,6,8,8,2,6,8,2,2,2,2,4,4,3,5,300
49,2,4,12,421,7,3,6,7,2,7,3,2,3,2,2,5,4,3,5,330
86,2,5,4,113,2,9,1,0,4,1,5,2,2,2,5,6,2,1,1,NA
62,2,5,11,313,5,7,4,5,4,3,7,3,1,1,2,6,2,1,1,NA
28,2,6,18,720,9,2,9,8,1,6,6,5,2,4,1,7,5,3,5,540
90,1,5,16,620,3,3,5,6,3,2,0,2,3,2,NA,6,6,2,1,NA
58,2,4,11,313,NA,5,8,8,2,7,5,2,2,2,2,5,5,3,5,180
23,1,6,16,313,9,2,5,5,1,4,4,2,2,1,2,5,5,2,5,150
48,1,6,11,323,NA,2,8,8,2,6,1,2,1,3,2,7,NA,3,5,180
23,2,6,12,323,6,3,8,8,1,2,1,1,1,1,1,5,6,2,5,600
58,2,4,16,720,8,0,0,0,2,2,0,3,2,3,2,7,7,2,2,NA
34,2,NA,17,720,10,5,8,7,2,4,7,3,1,3,3,5,4,3,5,540
63,2,5,16,720,7,6,6,4,3,4,3,1,2,1,3,5,3,3,5,390
45,2,NA,16,620,7,5,8,9,1,7,3,1,1,1,3,6,6,5,5,60
36,1,6,11,313,7,3,0,0,5,1,7,6,6,3,6,7,1,1,5,240
56,2,NA,16,720,NA,8,6,8,1,6,1,2,2,2,2,5,4,4,5,120
73,1,NA,11,313,6,0,7,6,2,6,6,3,3,3,4,6,5,3,1,NA
62,2,NA,12,323,5,5,6,5,3,4,5,2,1,2,1,5,6,3,5,360
75,2,5,4,113,1,10,NA,1,4,7,10,1,6,1,6,5,1,3,1,NA
72,2,5,11,313,3,5,3,4,3,2,4,1,3,2,4,6,6,2,1,NA
21,1,6,12,313,9,5,7,7,1,7,3,3,2,1,2,5,6,3,5,180
67,2,4,12,323,NA,7,7,8,2,7,4,2,2,1,2,3,1,3,5,240
73,2,5,11,313,3,5,0,0,4,2,0,2,5,4,5,5,6,4,5,120
72,2,5,11,313,2,6,6,6,2,7,5,1,2,2,3,5,4,4,5,330
51,1,NA,14,610,NA,0,7,7,2,5,3,5,1,2,3,7,7,3,5,150
19,2,6,12,213,7,3,9,8,1,7,5,1,1,2,1,5,5,3,5,420
36,2,6,12,313,8,0,7,7,1,5,5,3,3,1,1,5,5,3,4,120
31,1,6,11,313,3,2,5,6,1,6,3,1,4,3,3,6,6,4,5,240
29,2,6,17,720,10,1,7,8,2,4,7,3,2,2,3,6,6,2,5,150
62,1,4,17,720,9,0,5,6,2,4,2,1,1,2,1,5,6,2,5,150
17,1,6,10,222,9,0,3,5,1,7,4,3,2,3,1,7,7,3,5,210
54,1,NA,12,323,9,4,7,7,2,4,4,2,1,1,2,4,4,3,5,120
46,1,6,12,323,9,1,6,7,1,4,4,1,1,4,1,6,7,3,5,150
18,2,6,11,213,NA,2,9,9,1,7,10,1,1,2,2,6,6,3,5,540
39,1,6,12,313,3,9,1,2,3,2,1,3,4,4,4,6,6,1,4,480
18,1,6,10,222,6,1,4,4,1,1,2,1,3,1,4,5,6,1,5,180
61,2,6,11,313,6,5,1,1,2,3,2,1,4,1,6,4,4,1,3,NA
38,2,NA,7,213,8,7,8,6,1,2,0,1,2,1,1,6,1,3,5,60
62,2,NA,12,610,7,7,4,3,3,2,5,2,3,1,3,5,3,2,3,NA
33,2,6,12,323,3,7,6,6,1,6,5,2,2,2,4,3,2,4,5,270
75,2,NA,11,313,6,4,6,7,3,6,5,1,3,1,5,4,4,4,2,NA
56,1,NA,12,323,9,2,7,7,2,4,3,2,1,2,1,6,7,2,3,NA
75,1,5,11,323,4,5,8,8,2,7,5,2,2,1,2,5,4,3,3,NA
60,1,NA,8,213,4,0,5,8,4,7,10,1,3,3,3,5,6,5,5,120
59,1,NA,12,323,8,2,6,7,2,5,7,4,1,2,2,5,5,2,3,NA
66,2,NA,11,313,7,6,6,5,2,6,5,2,3,3,3,5,NA,3,5,210
32,1,4,16,720,10,4,7,5,1,5,5,3,3,2,2,6,7,3,5,140
19,1,6,11,222,NA,5,10,10,1,7,5,4,1,1,1,5,5,3,5,840
46,2,NA,12,313,6,2,7,6,2,5,7,3,3,2,2,5,5,3,5,600
46,1,NA,10,213,NA,2,4,5,2,7,0,6,3,3,3,6,2,3,1,NA
70,2,4,16,720,NA,6,2,2,4,5,0,4,3,3,4,5,1,3,5,120
79,1,NA,12,323,6,1,6,7,2,4,6,1,3,2,3,6,7,3,1,NA
43,1,6,15,620,8,1,5,5,2,6,1,5,2,3,2,5,7,3,5,180
27,1,NA,12,313,6,5,4,4,1,7,0,3,3,4,2,5,5,4,4,60
43,2,6,13,610,NA,7,5,5,2,7,0,1,2,2,3,3,1,3,5,480
53,1,NA,11,323,NA,3,5,5,2,4,7,3,3,2,4,5,5,3,4,60
36,2,NA,12,323,9,2,7,7,1,4,7,1,2,1,1,5,5,3,5,360
57,1,6,16,720,4,5,6,6,1,4,3,1,1,2,2,6,6,3,5,600
74,1,NA,12,323,6,0,8,7,2,4,3,2,1,2,3,5,7,3,1,NA
58,1,NA,12,323,9,1,6,6,2,5,4,2,1,2,1,5,6,4,4,90
55,2,4,17,720,4,3,3,5,3,2,8,2,2,1,3,6,2,1,4,180
25,2,6,17,720,8,3,8,8,1,3,3,2,1,1,1,5,5,1,4,90
42,2,6,16,620,6,7,6,7,1,7,0,2,3,2,3,6,2,5,5,60
32,1,6,12,323,3,3,5,5,1,4,2,2,1,4,4,5,6,2,5,150
47,2,NA,20,NA,10,5,10,10,3,7,4,3,1,3,2,5,5,5,5,570
57,2,5,16,720,8,8,8,8,2,7,8,3,3,1,3,3,1,3,5,150
51,1,NA,13,421,10,1,6,6,2,4,4,1,2,2,2,6,7,2,2,NA
49,1,NA,17,720,10,6,7,8,1,7,7,3,1,1,3,5,5,3,5,120
61,2,5,11,313,4,7,6,7,2,5,2,1,1,2,3,5,2,3,5,90
48,2,4,11,323,1,9,4,8,2,4,5,2,2,2,3,5,1,2,5,180
39,1,NA,18,620,8,6,6,8,2,5,6,2,2,2,3,5,5,2,5,90
50,2,NA,20,620,7,5,5,5,2,3,5,4,3,3,4,6,6,2,4,120
49,1,6,12,323,6,2,5,5,1,6,4,1,3,3,4,7,6,3,5,150
23,1,6,15,313,3,0,8,8,1,7,8,6,1,3,1,7,7,3,5,360
21,2,6,11,313,NA,8,8,8,2,7,0,2,2,2,2,4,3,2,5,360
67,2,5,8,213,NA,NA,5,5,3,6,8,2,5,3,5,77,NA,3,2,NA
67,2,1,12,313,2,5,5,5,2,6,5,4,2,3,4,5,5,4,5,360
76,2,5,11,323,3,6,4,3,4,5,7,2,3,2,3,5,1,2,1,NA
73,1,NA,12,323,3,3,7,8,2,7,5,3,3,1,1,5,5,5,1,NA
64,1,NA,12,323,8,5,6,6,2,6,2,1,1,2,2,5,4,3,5,120
80,2,5,12,323,2,6,8,7,3,7,5,3,3,2,5,5,5,5,5,300
53,1,NA,11,313,7,5,3,4,3,3,5,2,3,3,3,5,6,2,2,NA
42,2,4,16,620,NA,4,8,8,1,6,5,2,1,4,4,5,7,3,5,210
74,2,4,12,323,2,5,3,1,3,5,5,3,3,3,5,5,6,3,5,360
72,1,5,11,313,2,2,5,5,2,4,7,3,3,3,3,5,5,3,1,NA
46,1,5,22,720,9,5,5,5,2,4,2,3,3,2,2,5,5,3,5,210
33,1,6,12,323,8,4,8,9,1,5,7,3,1,2,3,6,6,4,5,180
21,2,6,14,313,9,0,8,8,1,5,4,2,3,3,3,6,6,3,5,240
NA,1,NA,16,620,6,2,6,7,2,3,0,4,1,4,2,7,7,3,5,120
21,1,6,14,313,9,1,3,7,1,4,7,1,3,2,3,5,5,3,5,180
62,2,NA,12,323,7,5,8,7,2,4,0,2,3,3,3,6,7,3,5,360
63,2,1,14,610,1,5,7,6,3,6,5,6,4,6,4,6,6,2,2,NA
33,1,6,17,720,10,0,10,10,1,4,0,1,1,1,2,5,5,2,5,900
21,2,6,13,313,NA,5,7,10,1,7,5,1,1,1,1,4,4,3,5,720
28,2,6,16,620,10,5,5,6,3,4,4,3,4,3,2,5,2,2,5,360
57,1,NA,17,720,7,6,4,3,4,2,3,2,NA,3,5,6,1,2,5,150
46,2,NA,17,720,9,1,9,9,1,5,8,3,2,1,2,5,5,3,5,150
68,1,5,11,323,10,5,4,4,2,7,1,2,2,2,2,4,2,3,5,180
59,1,NA,12,421,8,4,5,5,3,6,0,5,1,4,2,6,6,NA,4,60
19,1,6,12,313,4,0,10,10,1,7,0,2,2,6,3,7,7,3,5,900
65,2,6,16,720,4,7,4,6,2,6,4,3,4,3,3,4,3,4,3,NA
79,1,NA,12,323,6,3,5,5,4,2,2,1,3,2,5,6,5,2,1,NA
24,2,6,12,313,9,3,8,8,1,4,4,1,3,1,2,5,5,3,4,90
29,2,NA,12,313,9,5,8,8,1,7,6,2,1,1,2,5,5,3,5,120
69,2,4,14,620,4,1,6,6,2,4,7,2,2,4,4,4,6,2,3,NA
38,2,NA,13,323,7,1,8,8,3,5,7,2,2,2,2,5,5,3,5,720
20,1,6,12,323,6,5,7,8,2,7,5,1,3,1,3,6,5,3,5,480
17,2,6,11,222,8,0,6,5,1,6,7,1,3,1,2,6,7,3,5,150
63,1,NA,12,323,8,0,5,6,2,4,5,3,3,3,4,7,7,3,2,NA
81,2,NA,3,0,NA,7,5,5,3,2,3,2,5,1,6,3,3,2,1,NA
73,1,NA,16,720,7,0,8,8,2,5,4,2,1,1,2,6,7,5,1,NA
70,2,5,17,720,5,10,10,10,3,5,8,2,2,2,2,6,1,4,5,90
44,1,4,15,620,8,0,4,5,2,6,2,5,1,5,1,7,7,5,4,120
73,2,5,11,313,9,3,7,7,2,2,2,1,3,1,5,4,4,2,1,NA
88,2,5,13,610,4,6,5,6,2,7,2,1,1,1,4,6,2,4,1,NA
76,2,NA,8,222,5,7,0,9,2,7,0,1,4,2,6,5,2,2,1,NA
43,2,NA,11,313,8,5,5,6,2,6,5,3,3,1,1,5,5,3,5,150
57,2,NA,19,323,7,8,9,7,1,6,6,1,2,1,3,4,3,3,5,120
71,2,5,12,323,3,2,4,3,3,2,8,5,3,3,5,5,5,2,2,NA
36,1,6,12,323,7,0,3,4,1,5,3,3,1,5,1,7,7,1,3,NA
73,1,4,11,313,3,1,5,6,2,4,1,2,2,3,2,5,5,1,4,60
56,1,4,16,720,9,3,5,5,2,4,2,1,1,2,1,5,5,2,3,NA
64,1,NA,12,323,7,5,9,9,1,7,3,2,1,2,1,5,3,5,2,NA
74,1,NA,12,323,6,5,6,6,2,6,4,2,1,1,4,3,3,4,3,NA
23,1,6,12,313,NA,10,7,10,1,7,5,2,1,2,1,3,1,3,5,900
43,1,6,11,323,4,2,3,4,2,3,3,2,1,3,2,6,NA,NA,5,120
79,2,5,8,222,3,10,5,5,3,4,0,1,2,1,5,2,1,3,1,NA
44,2,6,7,213,5,0,3,6,3,7,0,3,2,4,2,6,7,4,5,180
66,2,5,12,323,NA,8,5,6,4,3,3,1,3,2,5,7,1,1,5,120
75,2,5,13,421,2,8,3,6,3,5,3,3,3,1,4,5,1,2,1,NA
59,2,NA,8,213,6,5,5,4,2,6,0,5,3,2,3,4,1,3,1,NA
77,2,NA,8,213,4,4,5,10,3,2,0,1,2,2,4,7,2,2,1,NA
64,1,4,11,323,5,0,2,2,3,2,3,2,3,3,2,7,7,1,1,NA
51,1,6,11,313,2,5,2,3,4,5,0,2,5,3,5,3,2,1,4,30
80,2,NA,16,720,6,1,8,8,3,4,4,1,1,3,2,6,6,3,2,NA
33,2,6,16,720,8,6,8,8,3,6,2,2,1,2,2,5,5,3,5,120
70,2,1,11,323,3,7,4,6,2,7,2,2,5,3,3,5,5,5,4,420
68,2,5,11,323,2,7,5,5,2,4,3,3,2,2,2,5,6,3,1,NA
26,2,6,12,313,7,1,7,8,2,7,2,2,6,3,3,7,6,2,5,360
37,1,NA,11,313,NA,5,7,6,1,6,7,4,3,3,5,5,6,2,5,180
71,2,5,11,313,3,7,7,6,2,7,3,2,2,1,3,3,1,3,1,NA
81,1,NA,15,620,NA,3,8,7,1,4,1,2,2,2,2,6,6,3,2,NA
34,2,6,12,313,3,6,8,7,3,7,2,2,3,2,3,5,5,4,5,240
38,2,NA,16,620,NA,5,10,10,1,7,0,2,2,2,2,3,2,3,5,180
32,1,6,12,323,4,1,4,3,1,7,0,4,2,4,2,6,6,4,5,240
16,2,6,9,213,8,3,9,9,1,7,8,1,3,3,3,6,6,4,5,240
53,2,4,17,720,NA,1,8,8,2,6,3,2,1,3,1,5,6,3,5,480
33,2,4,16,620,9,7,7,7,1,3,8,4,1,2,4,6,3,2,5,480
71,1,5,10,323,2,5,6,7,3,7,5,2,1,1,4,5,5,4,1,NA
75,1,NA,10,229,4,8,6,5,5,2,4,NA,NA,2,5,7,7,1,1,NA
43,1,6,8,213,2,0,7,0,3,2,1,1,1,5,3,7,7,2,5,210
76,1,NA,11,323,6,3,5,5,3,5,2,1,2,1,3,5,5,3,1,NA
33,1,6,NA,323,6,8,4,4,1,4,6,2,2,3,3,6,6,3,5,600
44,1,6,12,323,6,0,2,4,2,4,2,4,2,1,2,7,7,2,5,120
74,2,NA,11,323,6,3,9,10,2,5,6,2,1,1,2,7,5,3,5,300
74,2,5,4,113,3,9,5,8,1,4,2,2,3,1,5,3,1,3,1,NA
35,2,NA,17,720,5,5,10,10,2,6,5,1,1,1,3,5,6,4,5,600
40,2,NA,12,323,7,5,5,5,2,4,5,2,2,1,2,5,5,2,5,120
62,1,6,8,222,NA,0,5,5,2,1,6,2,3,6,1,7,7,4,1,NA
41,1,NA,17,720,9,0,7,7,1,4,3,2,2,1,1,5,7,2,5,300
55,1,4,12,323,5,1,5,5,2,2,4,2,1,3,1,5,5,1,3,NA
50,1,NA,11,323,8,1,6,8,1,6,6,1,1,1,4,6,6,4,5,90
32,1,6,12,323,8,0,5,6,1,4,5,2,1,2,1,6,7,2,4,90
53,2,NA,12,323,7,3,4,4,2,3,4,4,3,3,3,6,6,3,4,90
66,1,5,11,323,6,5,7,6,3,6,6,5,3,5,4,7,6,4,2,NA
35,1,6,16,720,5,6,9,8,1,5,7,1,1,1,1,5,5,3,5,180
69,2,NA,16,720,6,9,10,10,1,7,9,1,1,1,1,4,6,5,5,90
60,1,NA,11,323,10,4,6,8,3,6,2,3,3,2,3,5,5,4,2,NA
84,1,5,12,323,3,0,8,7,3,5,3,2,2,4,5,6,6,3,1,NA
44,1,NA,15,620,NA,1,7,8,2,4,0,4,3,4,3,6,6,3,5,300
69,2,5,13,610,4,5,5,5,2,6,7,3,3,3,3,5,5,3,5,210
64,2,6,9,229,1,4,5,4,3,2,3,5,1,3,3,4,4,2,2,NA
48,2,6,12,323,3,5,7,8,1,7,3,1,1,1,1,6,6,5,5,60
50,1,4,12,323,6,0,5,5,1,2,2,3,2,4,3,7,7,1,3,NA
79,1,5,11,323,2,0,5,5,4,5,NA,3,3,3,4,7,7,2,2,NA
52,1,NA,11,313,NA,3,8,8,2,7,5,1,1,2,1,5,5,3,5,180
50,2,6,18,720,9,0,10,10,1,5,0,3,2,5,2,7,7,3,4,300
82,2,5,14,610,2,8,6,6,3,5,5,3,3,1,3,3,3,4,1,NA
50,1,NA,11,323,NA,0,7,7,3,7,0,1,1,1,1,6,7,1,5,120
55,1,NA,12,323,9,0,7,7,2,5,2,2,3,2,3,6,7,2,3,NA
59,1,NA,11,421,8,6,8,8,2,5,5,2,2,3,2,5,7,3,2,NA
50,2,6,16,720,NA,7,8,8,2,7,3,1,1,1,1,2,1,3,5,480
73,2,5,8,222,3,4,3,1,5,1,3,2,5,3,6,7,7,1,1,NA
28,1,NA,18,720,NA,0,9,9,1,4,0,1,1,4,3,6,6,2,5,540
49,2,NA,NA,421,8,5,4,6,2,3,6,2,3,2,3,3,3,3,4,90
51,1,NA,15,620,NA,7,5,6,2,4,3,5,1,2,3,4,4,3,2,NA
74,2,NA,8,213,6,5,5,5,2,4,4,1,4,1,5,3,3,3,1,NA
48,2,6,11,323,5,9,3,5,2,2,0,2,2,2,5,5,1,2,5,120
51,2,6,NA,720,7,10,5,7,3,4,7,2,2,1,3,4,6,3,5,360
59,2,NA,11,229,9,6,7,6,2,5,8,1,1,1,3,5,2,3,3,NA
62,2,4,23,720,NA,8,6,7,4,5,5,1,1,1,2,5,1,3,3,NA
32,2,6,15,610,8,2,5,5,1,5,7,2,1,2,3,5,5,3,4,120
39,2,NA,20,620,NA,4,4,5,2,4,5,2,2,3,2,2,2,3,5,210
67,2,NA,12,421,NA,10,7,7,3,6,5,2,2,2,3,5,2,3,1,NA
50,2,6,15,620,8,2,8,7,1,2,2,4,2,4,3,6,6,2,5,120
35,2,4,12,323,NA,5,6,7,1,4,0,2,2,3,5,5,2,2,5,120
48,2,4,17,720,7,1,4,4,1,4,3,1,1,2,3,5,6,4,5,180
76,2,5,11,313,NA,5,6,3,2,6,8,1,4,2,5,5,5,3,1,NA
63,2,5,16,620,5,4,7,8,1,5,10,1,2,2,2,5,7,3,5,60
53,1,NA,11,229,7,6,7,7,1,6,9,2,1,2,4,5,5,3,4,150
27,2,6,17,720,NA,0,5,7,2,6,5,2,2,3,2,6,7,4,5,720
