"age","gender","marital_status","years_edu","educ_level","income_decile","religiosity","life_satisfaction","happiness","health_status","social_meetings","trust_people","value_safe","value_free","value_tradition","value_fun","attend_relig","pray_freq","social_activity","internet_use","internet_time"
49,2,4,15,313,8,4,5,8,2,7,5,2,1,1,2,7,6,2,5,150
37,2,6,12,229,4,8,6,7,3,7,2,1,1,4,4,7,1,3,5,45
43,1,6,15,620,7,5,8,8,1,4,5,2,2,4,4,7,2,2,5,120
49,1,6,8,113,3,8,8,8,2,7,2,1,1,1,1,5,4,4,5,60
33,1,6,12,313,9,5,7,9,2,7,4,1,2,3,3,5,5,2,5,600
44,1,6,6,113,1,2,5,5,2,7,2,1,2,3,3,4,4,2,5,30
35,2,6,18,720,9,0,7,9,1,7,5,2,1,5,4,7,7,3,5,840
28,2,6,18,620,3,2,7,8,2,4,6,2,3,2,4,7,7,2,5,600
24,2,6,15,610,3,3,4,5,2,4,4,1,1,3,2,5,6,2,5,600
75,1,4,12,313,4,10,8,10,3,4,2,1,2,1,1,4,4,2,4,30
38,1,6,12,313,5,0,3,4,1,7,7,1,1,5,1,7,7,2,4,240
52,2,6,17,620,6,5,7,7,2,7,3,2,1,3,2,6,2,3,5,120
25,2,6,18,720,1,1,5,5,1,7,6,1,2,3,3,6,6,3,5,510
40,2,4,18,720,4,5,4,6,2,4,5,3,4,5,3,7,7,2,5,180
27,1,6,12,313,4,2,8,8,2,3,6,3,2,4,1,6,7,2,5,240
76,1,3,12,313,5,3,5,6,1,6,4,3,2,1,3,7,7,1,5,240
33,2,6,9,213,2,4,8,8,2,5,5,3,2,3,3,7,4,2,5,120
25,1,6,12,313,8,0,3,5,1,5,5,2,1,4,4,7,7,1,5,120
46,2,4,9,213,5,4,9,9,3,7,0,1,1,2,3,6,6,3,5,180
22,2,6,15,620,2,9,7,5,1,5,6,3,3,3,3,3,1,3,5,300
43,1,1,9,213,7,5,8,8,2,7,5,1,3,3,4,6,7,2,5,480
74,2,4,4,113,3,10,3,2,2,3,0,2,2,3,5,1,1,2,5,120
57,2,4,17,610,5,8,5,7,2,7,5,4,2,4,3,7,3,3,5,720
58,1,6,12,313,8,7,10,7,3,7,7,2,3,3,3,7,7,2,5,180
17,2,6,11,213,9,5,3,7,1,7,0,2,1,4,2,4,4,4,5,600
52,1,4,12,313,4,4,4,5,2,4,6,2,3,2,2,7,7,3,5,600
36,1,6,21,800,6,0,8,7,2,7,5,2,1,5,3,7,7,2,5,300
72,1,5,6,113,4,5,5,7,2,7,5,3,2,4,4,6,7,5,5,60
33,2,6,20,720,10,2,7,7,2,7,8,1,4,6,4,7,7,4,5,600
52,2,6,16,620,7,3,6,7,2,7,2,2,1,2,3,5,1,3,5,60
46,1,6,12,313,7,7,7,7,2,6,4,2,2,2,2,5,3,3,5,480
47,1,6,7,113,1,0,5,5,2,5,6,4,4,3,4,7,7,5,5,30
68,2,4,12,313,1,10,9,10,2,6,10,2,2,2,2,7,1,3,5,120
24,2,6,21,720,9,10,7,9,1,6,7,4,4,4,4,2,1,3,5,420
25,2,6,6,113,2,1,4,6,2,4,4,3,2,5,3,7,7,2,5,120
33,1,6,19,720,9,0,8,8,2,7,6,4,1,4,3,7,7,3,5,540
62,2,4,8,113,2,5,6,6,2,3,5,1,1,3,4,3,1,3,5,60
87,1,5,4,113,4,7,8,8,2,5,3,2,2,2,2,4,1,3,4,60
18,1,6,12,313,7,0,8,9,2,7,7,3,4,4,3,7,7,2,5,780
34,1,6,15,610,1,4,3,4,3,6,6,4,3,3,3,6,7,3,5,240
43,2,6,12,313,2,5,7,8,2,7,2,1,1,4,2,6,6,3,5,240
31,1,6,12,313,6,6,6,7,2,6,7,3,2,2,2,7,7,3,5,240
39,1,6,18,720,9,4,3,7,2,6,5,1,3,3,3,6,6,3,5,600
33,1,6,12,313,6,1,8,8,2,6,8,3,3,5,3,7,7,4,5,120
49,2,4,9,213,2,7,6,6,1,4,5,1,1,1,3,4,2,3,5,240
50,2,6,12,313,3,5,8,8,2,2,5,3,2,1,1,2,1,2,5,60
59,2,4,9,213,1,7,3,4,3,3,4,2,2,2,2,7,2,2,5,15
43,1,6,12,313,6,1,8,8,2,6,7,4,3,5,4,7,7,4,5,180
32,2,6,12,323,3,5,7,7,2,7,4,2,1,5,3,6,3,3,5,660
31,2,6,24,720,9,5,8,8,2,6,7,4,1,6,2,7,7,2,5,720
34,2,6,12,313,7,10,10,5,2,4,2,1,1,1,5,3,1,1,5,360
60,2,4,15,313,9,5,6,7,2,4,3,3,4,5,3,7,2,2,5,120
28,2,6,9,213,3,10,2,1,3,7,0,1,1,1,2,3,1,1,5,360
51,2,6,12,313,3,5,8,10,2,7,7,2,1,2,2,7,3,2,5,45
61,2,5,18,720,7,7,7,7,3,7,5,3,2,2,2,5,1,3,5,300
33,2,6,20,720,9,10,9,3,1,6,5,1,1,4,1,4,1,3,5,300
64,2,6,19,520,7,8,8,8,2,7,4,2,2,2,2,4,1,3,5,180
61,2,6,12,313,3,8,7,8,1,5,7,1,1,2,1,7,1,3,5,300
25,2,6,17,720,7,7,7,8,2,6,8,4,2,4,5,5,3,4,5,600
42,2,4,15,313,9,0,5,6,2,3,0,3,3,4,3,7,7,2,5,480
26,2,6,14,313,6,0,8,8,1,7,3,2,2,5,1,7,7,3,5,480
70,2,5,4,113,3,7,6,5,2,2,4,1,3,3,3,4,2,2,5,120
25,2,1,15,620,6,5,8,8,3,2,5,2,2,3,2,7,7,3,5,720
23,1,6,16,620,3,4,9,9,2,7,6,2,2,3,3,6,7,2,5,300
22,2,6,15,620,4,0,8,8,2,6,6,2,1,5,2,7,7,3,5,420
27,2,6,19,720,4,0,7,7,1,5,6,2,2,5,3,7,7,3,5,90
66,2,5,17,720,6,1,8,8,3,4,0,1,1,3,3,6,3,1,5,75
37,2,6,12,313,6,4,8,9,1,3,7,2,2,3,2,7,7,2,5,120
52,2,5,12,313,5,9,8,4,3,7,4,1,1,1,4,3,2,4,5,180
36,1,6,18,720,5,0,8,8,1,7,5,1,1,6,1,7,7,4,5,600
43,1,6,9,213,5,6,7,8,2,7,6,4,1,3,2,4,6,4,5,120
37,2,6,12,229,4,2,4,5,3,7,5,4,2,3,2,7,7,2,5,300
45,2,6,17,620,8,7,6,7,3,6,8,3,3,3,4,7,3,3,5,360
61,1,4,12,213,9,5,8,8,3,7,7,2,3,2,5,5,1,3,5,540
46,2,1,7,113,2,6,2,3,3,5,5,1,2,3,4,6,7,3,5,180
36,1,6,15,620,4,7,7,4,2,3,5,3,1,4,2,4,2,3,5,90
25,2,6,9,213,3,5,6,7,1,4,5,3,2,4,2,4,2,2,5,180
58,1,4,4,113,4,5,7,7,2,7,8,2,1,4,4,6,6,2,5,60
40,1,6,12,313,3,5,6,7,2,5,5,3,1,5,3,7,7,2,5,60
53,2,4,19,520,4,0,5,5,2,7,2,1,1,5,1,7,7,3,5,480
29,1,6,12,213,7,4,6,6,2,4,6,3,3,3,3,7,7,5,5,180
59,1,4,6,113,4,7,5,5,4,3,0,3,4,2,4,6,1,3,4,240
40,2,6,9,213,3,3,8,8,2,7,3,2,2,3,3,6,7,3,5,150
30,1,6,9,213,3,0,7,8,1,6,1,3,1,3,2,7,7,1,5,120
45,2,6,12,323,1,5,7,8,3,7,4,3,3,4,6,6,6,1,5,300
27,2,1,12,313,4,8,7,8,3,6,3,1,3,1,5,7,7,2,5,240
58,2,1,4,113,1,5,8,3,3,7,5,3,3,3,3,6,7,2,5,90
50,1,6,17,620,3,5,6,9,3,6,5,3,3,5,3,6,6,3,5,60
23,2,6,19,720,7,5,8,10,1,3,0,3,3,4,4,6,6,3,5,240
67,2,4,14,313,6,0,10,9,2,7,7,2,6,2,2,7,6,3,5,300
35,2,6,17,710,9,5,8,8,1,7,5,1,1,3,2,6,4,3,5,480
48,2,4,5,113,4,9,9,9,2,7,2,2,1,2,2,3,1,3,5,60
33,2,1,17,720,9,5,6,8,2,6,5,1,4,4,3,7,7,4,5,180
20,2,6,12,313,4,0,8,8,1,7,6,4,3,4,2,7,7,3,5,240
24,1,6,9,213,2,8,7,7,2,5,7,3,4,3,3,3,3,3,5,60
67,2,4,9,213,5,9,5,6,3,2,1,2,1,2,5,4,1,1,5,180
71,2,5,4,113,4,5,5,8,4,7,1,1,1,1,2,6,1,2,5,180
55,2,4,16,620,5,7,10,10,2,7,8,3,1,4,1,4,1,3,5,420
34,1,6,21,800,7,3,7,8,2,7,8,2,3,4,3,7,7,2,5,480
20,2,6,15,610,2,4,8,6,2,7,3,4,2,3,3,6,6,2,5,300
56,1,6,4,113,5,8,5,4,3,4,1,3,2,2,3,7,1,1,5,45
18,1,6,12,229,7,7,10,10,1,7,5,1,1,2,2,6,7,1,5,240
60,1,5,9,213,5,5,7,9,3,6,5,2,3,1,2,4,3,3,5,300
29,2,6,11,213,7,5,3,5,3,3,0,1,2,2,4,5,3,3,5,90
21,1,6,15,620,4,9,5,4,3,6,2,3,2,2,2,2,1,3,5,300
25,1,6,12,313,4,2,7,7,2,6,7,4,3,5,3,6,7,3,4,120
23,2,6,12,323,5,2,7,8,2,7,3,2,3,4,4,7,7,3,5,540
42,2,4,12,323,2,3,8,8,5,4,0,1,1,5,3,7,1,1,5,150
61,1,4,12,313,2,10,5,1,3,7,5,2,2,2,3,3,1,4,5,480
20,1,6,14,313,8,0,8,8,2,6,8,3,3,5,3,7,7,3,5,180
36,1,6,9,213,4,5,8,8,1,5,3,2,2,1,1,7,7,2,5,480
32,2,6,15,323,7,5,5,6,2,6,3,2,2,2,2,7,7,2,5,480
41,2,6,9,213,3,10,8,8,1,6,3,1,1,3,2,5,2,2,5,240
81,1,5,6,113,4,6,6,6,3,6,7,2,2,4,2,6,3,3,5,30
24,2,6,12,313,4,0,8,8,4,7,8,1,2,6,3,7,7,3,5,300
26,1,6,18,423,3,10,7,9,1,7,1,3,2,1,2,3,1,4,5,480
62,2,4,9,213,1,5,5,5,2,7,0,3,2,2,4,3,1,3,5,480
55,2,1,17,720,6,5,8,10,2,4,3,4,3,3,3,7,7,3,5,300
25,1,1,12,323,4,7,7,7,2,4,3,2,2,3,2,4,4,2,5,180
50,2,1,12,323,5,9,5,8,3,6,2,1,1,2,1,3,7,2,5,30
53,1,4,6,113,3,5,10,10,1,7,0,1,1,1,1,5,2,1,5,60
61,2,1,4,113,8,8,7,9,3,6,7,1,1,1,1,4,1,2,5,60
54,1,4,15,313,7,6,4,7,1,6,6,2,2,3,2,4,2,3,5,540
37,2,6,18,610,2,10,3,5,3,1,1,1,1,1,1,7,1,1,5,240
48,2,3,12,313,6,3,2,8,1,7,3,1,1,3,2,7,7,1,5,120
61,2,4,9,213,2,5,8,5,1,6,0,2,1,2,3,7,1,2,5,60
63,1,4,6,113,5,0,7,8,1,5,5,3,3,3,3,6,5,2,5,60
26,2,6,16,710,9,3,2,7,2,7,5,1,2,4,3,7,7,2,5,240
25,1,6,9,213,4,4,9,9,1,7,2,4,1,3,1,7,7,3,5,120
62,2,6,24,800,10,10,7,10,3,4,4,2,2,6,2,7,6,4,5,600
69,2,4,12,323,4,5,7,8,2,5,5,4,1,5,2,6,2,2,5,180
38,1,6,7,113,2,5,10,10,2,7,5,2,2,2,2,7,7,3,5,60
51,2,6,12,313,3,1,5,7,3,7,5,3,3,3,3,7,6,3,5,120
25,2,6,18,720,9,8,8,7,2,4,8,1,1,3,2,3,1,2,5,120
24,1,6,12,313,4,10,10,10,1,6,8,5,3,1,4,3,1,2,5,480
39,1,6,12,323,7,5,7,8,1,7,5,3,3,3,3,6,6,3,5,480
29,1,6,9,213,3,2,7,7,2,7,3,5,4,5,3,6,7,3,5,120
53,2,6,15,313,1,2,1,3,4,2,2,1,1,4,4,7,3,2,5,60
39,1,6,12,313,2,2,8,8,3,7,7,2,2,3,4,6,3,2,5,60
64,1,4,16,620,8,0,7,8,2,3,5,3,2,5,3,5,7,3,5,60
32,2,1,12,313,2,0,7,7,2,4,5,2,1,5,1,7,7,3,5,540
56,2,4,12,313,4,6,5,6,3,5,6,3,3,3,2,4,1,2,5,120
40,1,6,18,610,9,1,8,6,2,7,6,3,2,6,4,7,7,2,4,600
23,1,6,13,323,1,8,6,9,1,7,0,3,2,1,3,3,1,2,5,180
48,2,4,6,113,2,8,9,7,3,5,2,3,2,3,2,6,1,2,5,120
54,1,1,9,213,7,5,3,8,1,4,4,4,1,3,1,7,7,2,5,540
20,1,6,12,323,5,6,10,8,2,7,7,2,2,3,2,6,7,3,5,720
25,1,4,9,213,3,5,7,7,2,4,6,2,1,2,2,6,2,2,5,60
75,2,4,15,620,7,4,4,7,2,6,2,3,1,3,2,7,3,4,5,90
35,1,6,12,313,7,0,7,8,1,7,6,3,1,2,1,7,7,2,5,90
75,2,5,9,213,1,10,5,0,3,6,0,3,2,4,4,3,2,2,4,60
31,1,6,16,610,6,0,8,8,2,6,7,2,1,5,2,7,7,3,5,720
42,1,4,15,323,2,8,4,8,3,7,4,3,2,2,3,4,6,4,5,370
72,1,5,24,720,6,7,7,6,3,6,3,2,2,2,3,3,1,3,4,60
41,2,6,12,313,4,5,7,7,2,7,2,2,1,2,1,6,3,3,5,360
77,2,5,9,213,5,10,5,6,3,2,4,2,2,1,2,3,1,3,5,120
81,1,5,21,800,9,0,8,9,2,2,8,2,1,4,1,6,1,3,5,30
51,1,4,19,710,10,5,9,9,2,4,7,2,1,3,1,5,7,3,5,600
47,2,4,12,313,5,2,6,6,2,4,4,5,1,5,3,7,7,2,4,60
68,2,5,16,610,9,6,6,6,2,6,2,2,1,3,2,4,3,2,5,60
51,2,4,16,610,2,3,6,6,3,7,3,3,3,4,4,6,2,2,5,240
78,2,5,6,113,2,1,7,8,4,3,4,2,2,3,4,7,6,2,5,30
38,1,4,12,313,4,1,7,7,2,5,8,4,3,4,3,7,7,3,4,120
55,2,4,11,213,8,8,5,7,3,4,4,2,2,4,3,4,1,2,4,60
56,2,4,18,720,7,10,5,7,3,7,3,1,1,1,4,77,1,1,5,420
49,2,6,12,213,4,4,8,7,3,4,2,1,1,1,1,7,1,2,5,360
37,2,6,19,720,3,6,8,8,2,7,5,1,1,3,2,3,6,4,5,480
51,2,6,18,720,8,8,9,9,2,7,7,1,2,3,3,5,3,3,5,360
51,1,4,20,720,9,5,8,8,1,6,5,3,2,5,3,7,4,3,5,480
27,2,6,14,313,3,6,6,5,2,4,0,4,2,2,1,7,7,4,5,360
68,2,5,9,213,5,10,5,5,3,7,9,2,1,3,1,3,1,4,5,60
65,2,4,18,620,7,7,7,8,1,6,8,4,1,6,2,7,7,4,5,480
71,2,6,18,720,5,6,8,8,2,7,7,1,1,2,4,6,1,3,5,240
47,2,1,19,720,9,7,8,8,2,6,5,2,1,2,3,7,4,3,5,90
47,2,6,12,313,2,2,7,7,2,5,5,3,3,2,3,6,7,1,5,240
48,2,4,24,800,5,6,6,7,3,2,4,3,1,2,4,4,1,1,5,480
40,2,6,16,620,8,1,7,8,1,6,6,1,1,5,3,7,7,3,5,180
44,1,6,17,720,6,8,8,8,2,7,5,2,1,2,2,4,1,3,5,600
57,2,4,12,313,1,9,5,10,1,7,7,3,1,6,4,6,1,4,5,180
34,1,4,12,313,4,3,7,7,1,7,5,1,1,2,2,6,6,3,5,120
66,2,4,16,620,4,5,5,7,3,4,5,2,2,3,5,7,6,2,5,480
50,2,4,17,610,5,5,7,7,2,6,7,3,1,3,2,7,6,3,5,360
22,2,6,12,313,9,7,6,6,3,4,0,1,1,4,3,7,6,3,5,300
27,2,6,20,720,6,4,7,8,2,6,4,1,2,2,3,7,7,1,5,300
31,2,6,24,720,7,6,7,7,2,6,7,2,2,2,2,7,1,3,5,300
41,1,4,19,720,4,6,6,7,2,6,7,2,1,2,3,7,1,2,5,480
43,1,6,9,213,3,5,0,5,3,7,1,2,2,4,3,7,2,3,5,600
23,1,6,12,323,8,4,7,7,2,7,5,2,3,4,2,6,6,2,5,240
63,2,6,12,313,4,7,6,8,2,4,4,2,1,4,2,6,2,2,5,360
49,2,4,17,720,6,3,5,7,3,7,10,3,4,5,4,7,7,2,5,180
27,2,6,18,720,7,7,8,8,2,6,2,2,2,4,2,4,2,3,5,300
56,2,4,12,313,5,7,8,8,2,7,2,2,3,3,4,7,1,3,5,180
61,2,4,17,720,6,7,5,7,3,5,7,2,1,3,3,7,4,2,5,360
64,2,4,9,213,1,4,5,8,2,7,5,1,1,5,1,6,1,3,5,180
29,2,6,15,313,5,10,5,8,2,1,5,1,1,2,1,3,1,1,5,480
20,1,6,12,323,10,5,5,8,1,4,0,2,3,3,2,7,7,3,5,180
53,1,4,7,113,3,0,6,7,2,6,3,3,3,3,2,7,7,2,5,240
19,2,6,12,323,4,6,8,7,2,7,5,2,3,4,2,6,4,2,5,180
47,2,6,16,620,9,5,3,7,2,4,4,2,2,4,3,6,3,3,5,180
77,2,5,6,113,4,5,6,6,3,6,4,2,3,2,5,3,2,3,5,60
15,1,6,9,213,3,8,7,6,1,7,0,3,4,4,4,3,7,2,5,480
56,2,1,14,313,1,5,0,8,5,7,5,2,1,2,2,7,1,4,5,120
39,2,6,18,720,6,5,8,6,2,7,7,1,1,2,2,6,1,4,5,840
38,1,6,15,313,8,8,8,8,2,7,4,1,3,2,2,4,1,3,5,600
27,2,6,17,620,2,10,9,9,1,6,0,1,2,2,2,3,2,2,5,720
39,1,6,12,313,6,0,8,8,2,6,7,4,3,5,3,7,7,3,5,120
64,1,3,4,113,2,0,3,8,4,4,0,2,1,4,4,7,7,2,5,480
47,2,4,14,313,7,9,7,7,2,7,5,1,1,6,4,7,1,1,5,840
51,2,6,9,213,4,7,5,9,2,4,3,4,3,2,4,4,3,3,4,60
42,2,6,12,313,4,6,6,7,2,5,4,2,1,5,2,6,6,2,5,45
28,2,6,18,720,8,5,5,5,1,4,5,1,1,2,2,5,6,3,5,120
28,2,6,12,313,4,4,8,7,2,7,4,3,3,3,2,5,7,3,5,180
32,1,6,9,213,8,6,2,7,2,5,1,2,1,2,3,4,3,2,5,30
34,1,6,12,213,2,3,7,6,3,6,6,3,1,5,1,4,6,3,5,480
76,2,4,9,213,2,5,5,8,2,4,3,3,4,3,3,3,1,3,5,60
32,2,6,18,720,8,6,7,7,1,7,7,2,3,4,5,7,7,1,5,600
47,2,6,23,720,10,5,6,8,1,7,5,2,1,1,1,5,4,4,5,720
23,1,6,12,313,3,10,7,8,2,7,6,2,2,1,1,3,1,3,5,180
24,2,6,12,313,2,5,8,8,2,7,7,3,2,3,3,6,1,3,5,240
57,1,1,15,313,2,9,9,8,1,7,8,1,1,1,1,7,1,2,5,300
37,2,6,17,610,5,6,5,7,2,3,4,3,2,3,4,6,5,2,5,240
60,1,5,6,113,3,5,6,8,3,7,7,3,2,4,4,6,7,1,5,1080
41,2,4,10,213,1,5,4,3,5,7,2,1,2,3,5,6,2,2,5,120
66,1,1,9,213,6,8,4,5,3,3,0,3,3,3,5,6,6,1,5,30
28,2,6,12,313,2,6,4,5,2,2,0,2,1,6,1,7,7,2,5,420
63,2,1,12,313,2,3,5,5,3,4,5,3,1,4,2,7,7,2,5,120
47,2,1,12,313,2,5,6,6,3,7,2,3,3,3,3,7,2,3,5,240
40,1,1,15,323,3,5,10,8,2,7,5,2,2,2,5,4,1,3,5,720
32,1,6,12,313,8,0,9,7,3,7,7,2,2,5,3,7,7,4,5,720
43,2,6,12,313,2,8,5,3,3,7,0,2,3,3,2,4,1,1,5,20
46,2,6,12,313,3,5,5,6,2,5,4,3,1,5,3,7,7,2,5,180
25,1,4,17,720,3,4,5,8,1,6,5,2,1,5,1,7,7,3,5,240
65,2,6,18,720,9,5,4,6,3,4,4,1,1,4,3,7,7,2,5,120
54,2,6,17,720,4,7,9,9,2,7,6,1,1,2,3,4,2,2,5,300
30,2,6,15,313,6,3,5,5,2,7,6,2,2,4,2,7,4,3,5,240
23,2,6,15,323,5,3,4,7,2,6,7,1,2,3,4,7,1,2,5,360
56,2,4,17,720,8,7,5,8,3,6,4,1,1,2,3,5,1,2,5,600
69,1,4,4,113,1,9,3,3,4,6,3,3,3,3,5,2,1,3,5,120
67,1,1,7,113,1,4,6,7,2,5,6,4,4,3,4,7,7,2,4,60
45,2,6,14,313,3,5,7,4,3,2,2,2,1,3,5,5,1,2,5,60
59,2,4,13,323,1,10,10,10,2,7,0,2,2,4,2,5,1,5,5,480
56,2,6,13,313,9,9,9,9,2,7,7,2,2,4,3,5,2,3,5,300
46,1,6,9,213,5,5,7,7,2,5,0,1,1,5,5,6,7,2,5,600
19,2,6,13,323,2,5,8,10,1,7,3,4,2,2,2,7,7,3,5,240
49,2,4,17,620,4,7,4,8,2,6,1,2,2,3,2,6,1,2,5,600
67,2,4,17,720,7,7,9,9,3,7,5,1,1,5,1,6,6,5,5,240
49,2,6,12,313,3,3,5,8,3,7,5,1,1,5,2,7,7,1,5,480
41,2,6,20,720,7,5,8,9,2,6,6,1,2,3,3,6,4,3,5,420
32,2,6,12,313,2,9,10,10,2,3,5,1,1,1,1,7,1,1,5,600
52,1,4,12,323,2,8,5,5,2,3,0,2,1,3,4,6,6,2,5,600
51,2,5,11,213,4,9,5,6,2,3,5,2,2,3,2,4,1,2,4,300
29,1,6,16,620,5,4,3,6,2,6,2,3,2,1,2,6,7,3,5,600
36,2,6,12,313,6,5,9,10,2,7,1,1,1,2,2,6,6,3,5,240
46,2,6,19,720,7,0,5,6,2,7,7,2,1,5,1,7,7,3,5,120
25,2,6,19,720,8,1,7,7,1,7,5,4,1,5,3,7,7,1,5,480
23,1,6,17,620,7,0,8,8,2,5,5,3,4,6,3,7,7,3,5,600
62,1,6,12,313,6,0,5,5,2,7,4,2,2,3,2,7,7,2,5,180
52,1,1,10,213,7,7,8,8,2,4,5,3,4,3,3,6,1,2,5,240
56,2,4,4,113,2,9,6,6,1,7,5,1,1,1,2,3,3,2,4,60
65,2,4,12,313,1,9,5,7,2,7,5,3,1,1,1,3,1,3,5,60
18,1,6,11,213,5,10,6,10,2,7,4,1,2,1,3,6,1,2,5,570
40,2,1,12,313,2,5,5,5,2,7,5,3,2,5,3,6,1,3,5,720
51,2,4,12,313,3,5,7,7,2,7,3,3,2,2,4,6,5,2,5,30
33,2,4,12,313,3,6,8,9,2,6,6,2,1,5,5,7,1,2,5,180
38,2,5,4,113,1,10,6,6,2,7,3,2,3,2,4,6,1,3,5,10
59,1,1,13,313,6,10,9,10,3,7,9,2,4,1,5,2,1,5,5,180
56,2,4,12,313,4,8,6,6,2,6,6,2,1,5,1,7,7,2,5,60
42,2,6,21,800,6,0,9,8,1,6,7,3,1,6,1,7,7,4,5,480
54,2,1,12,313,6,7,8,8,3,5,6,4,1,4,4,6,3,2,5,300
26,1,6,11,213,8,5,10,6,2,7,5,2,2,1,1,5,7,2,5,210
24,1,6,17,620,1,10,5,9,2,4,8,4,4,3,3,1,1,3,5,720
64,2,6,11,213,8,0,7,10,2,7,8,2,1,5,4,7,3,1,5,120
49,2,6,18,720,1,5,1,3,3,7,2,5,1,6,6,7,1,2,5,420
40,2,6,17,720,6,8,8,8,2,5,7,3,3,3,3,7,1,2,5,240
21,1,6,12,323,2,7,8,8,1,7,3,3,3,3,2,6,1,3,5,120
25,1,6,9,213,2,0,5,5,4,7,5,3,3,4,4,6,2,1,5,960
60,1,5,13,313,6,0,10,8,2,7,7,3,1,4,1,7,7,4,5,120
20,1,6,12,323,8,2,6,7,1,6,4,2,2,4,1,7,7,3,5,420
26,1,6,14,313,2,0,8,8,2,7,4,1,1,2,1,6,7,2,5,600
68,1,5,17,720,3,5,5,6,3,4,4,2,1,3,3,3,1,3,5,300
21,1,6,12,313,4,8,3,5,1,3,4,3,2,1,1,3,3,2,5,600
43,1,4,12,313,3,5,9,9,3,5,4,2,2,3,2,7,2,4,5,60
75,1,4,16,520,7,0,8,8,3,5,7,4,2,4,4,6,7,4,5,330
31,2,6,17,620,5,9,6,5,3,7,6,2,2,2,4,3,1,1,5,240
41,2,6,21,720,7,0,9,9,2,7,5,2,3,5,3,7,7,1,5,240
31,2,5,12,313,3,2,6,5,2,7,4,3,3,2,3,4,7,3,5,120
25,1,6,15,423,5,0,3,2,3,6,0,1,5,5,3,6,6,2,5,360
26,1,6,12,313,1,2,7,7,2,6,3,2,3,4,4,7,7,2,5,240
46,2,4,12,323,3,10,6,7,4,7,1,1,1,1,1,7,1,1,5,360
51,1,6,6,113,1,10,4,10,1,7,5,1,1,1,1,3,1,2,5,120
39,2,6,12,313,5,6,4,6,1,6,2,1,3,4,1,4,1,2,5,360
46,1,4,17,720,8,4,8,7,2,6,8,3,3,5,4,7,7,3,5,180
31,2,6,6,113,3,3,6,10,2,6,4,2,3,2,3,4,7,2,5,240
24,1,6,12,313,6,0,5,4,1,4,2,2,1,3,4,7,7,2,5,300
33,1,6,9,213,2,5,5,5,3,7,5,3,3,3,2,4,6,2,5,60
74,2,4,4,113,1,9,9,9,3,7,6,1,1,2,3,6,1,3,4,60
22,2,6,15,610,4,7,7,8,1,7,6,1,1,3,1,5,4,5,5,600
33,2,6,12,313,3,6,5,7,3,7,5,3,2,3,2,5,5,3,5,120
62,2,4,12,313,1,6,6,8,2,6,5,2,2,3,4,6,7,2,5,180
34,2,6,18,720,10,2,5,8,2,6,7,1,1,1,1,6,7,3,5,90
31,1,6,12,323,2,2,6,6,2,7,6,4,1,6,4,7,7,3,5,240
27,2,6,18,720,3,0,7,7,2,7,5,1,2,4,2,7,7,2,5,180
59,2,6,12,313,4,5,7,8,2,7,6,5,3,5,5,7,7,3,5,120
61,2,6,9,213,3,6,4,6,2,5,4,3,2,5,4,7,7,3,4,60
49,2,6,12,323,9,8,2,3,2,6,3,1,1,4,2,7,2,1,5,300
55,2,5,17,720,5,8,9,8,2,7,7,2,1,5,5,4,2,3,5,600
53,1,1,17,520,10,9,10,10,1,6,8,1,2,1,1,1,1,5,5,240
44,1,6,11,321,5,5,4,4,3,7,5,1,2,2,2,5,5,3,5,300
66,2,4,16,620,9,0,5,8,3,2,2,1,1,6,4,7,7,2,5,360
50,2,6,12,323,2,7,4,3,4,4,3,1,1,3,5,4,3,2,5,75
25,2,6,19,323,3,7,7,9,2,7,8,2,2,1,4,4,6,2,5,300
34,2,4,12,323,5,6,4,6,1,7,0,2,2,1,2,4,1,3,5,120
49,2,6,11,321,10,3,5,9,3,6,5,2,2,5,1,5,6,4,5,180
47,1,4,16,620,10,10,8,9,2,7,8,1,1,1,2,4,3,4,5,120
29,2,6,12,323,10,5,9,9,1,7,5,1,2,3,3,5,5,4,5,180
76,2,5,8,213,5,5,7,7,4,3,4,1,3,2,2,5,5,1,4,30
68,2,4,12,323,4,5,10,5,3,7,5,2,1,2,2,6,3,5,5,300
47,2,6,17,620,9,9,6,6,3,5,4,1,1,2,4,3,1,2,5,240
20,1,6,12,323,8,7,9,9,1,7,5,1,1,2,2,5,4,3,5,300
37,1,6,10,321,7,5,5,6,3,7,0,2,1,2,2,6,6,3,5,60
38,2,4,16,620,10,3,7,7,2,6,8,5,1,4,3,5,6,3,5,720
38,2,6,9,323,7,8,7,8,1,5,1,2,3,2,3,6,3,2,5,300
27,1,6,17,620,6,9,9,8,1,6,2,2,2,1,3,5,2,4,5,270
35,2,6,12,323,6,0,10,10,1,7,5,6,1,5,4,6,6,5,5,360
31,1,1,16,620,10,10,9,10,1,6,4,1,3,1,4,4,2,3,5,600
58,1,6,12,323,3,7,5,8,4,7,8,3,3,2,2,5,6,2,4,105
18,1,6,11,213,9,5,8,8,1,7,7,2,1,1,1,5,2,3,5,180
28,1,6,12,323,8,1,7,8,3,6,6,1,2,2,1,7,7,5,5,330
67,2,4,11,321,2,0,5,6,2,4,2,1,1,2,5,7,7,2,5,60
21,2,6,13,313,6,10,3,4,3,5,2,1,2,2,2,2,1,1,5,600
